channel,mean_coherence_all_freqs,std_coherence_all_freqs,max_coherence,freq_at_max_coherence,band_mean_coherence,band_std_coherence,band_valid_bins,band_total_bins,band_nan_fraction,time_domain_corr,std,rms
H1_SUS_FC1_M1_DAMP_T_IN1_DQ,0.0012597710235675201,0.021045985918034655,0.736448397706104,60.0,0.004151935984877648,0.018338282483270504,41,41,0.0,-0.00013596898568490494,0.005121558166408176,21.1187858436129
H1_PEM_CS_RADIO_EBAY_NARROWBAND_2_DQ,0.002583321823070368,0.038633091799170745,0.9214560160537199,180.0,0.004133425563066896,0.018696904736474732,41,41,0.0,-0.00022058639079723522,0.7696791044952267,33.898035291633605
H1_PEM_EY_ADC_0_13_OUT_DQ,0.000737534923074736,0.006994310557596267,0.2377200878850893,60.0,0.004130084984392675,0.018101836475787714,41,41,0.0,0.0004420627052142595,523.1848718588456,2880.6929084092294
H1_PEM_VAULT_SEIS_1030X195Y_STS2_Y_DQ,0.0019208220311115985,0.037277329290627215,0.9887823162631576,60.0,0.004113443013683517,0.018440357407930093,41,41,0.0,0.0001828296393539726,25.02674461350981,788.7038288529474
H1_ASC_Y_TR_B_PIT_OUT_DQ,0.002500700253751763,0.03657823472820273,0.9078400339908698,60.0,0.004033216127221596,0.018412837113534728,41,41,0.0,0.0005905781744014975,0.0024605768249263637,0.0024606120049569576
H1_SUS_ITMX_L2_WIT_L_DQ,0.0015465444081748572,0.029727219233594282,0.9046204318185346,60.0,0.00402233188576832,0.008138730388133333,41,41,0.0,-0.0003604214229166835,0.002031951418749753,228.0144093888595
H1_SUS_FC1_M1_DAMP_L_IN1_DQ,0.0012251144670247167,0.020249740345796546,0.7128680014352412,60.0,0.0038380781894308924,0.01668593220107311,41,41,0.0,8.789019709480467e-05,0.007931429835798332,7.559854376686034
H1_ISI_HAM8_BLND_GS13Y_IN1_DQ,0.0038771976327087376,0.049324060932727655,0.9927722225811011,60.0,0.0038312935438022133,0.016940985382530412,41,41,0.0,-8.5078775951519e-05,2.6554231701081883,3.5414569454002898
H1_ASC_DHARD_P_OUT_DQ,0.0027659820717963503,0.030024898830698178,0.7656980886105051,180.0,0.003705033518455518,0.005263022747944899,41,41,0.0,0.0024243713390909756,183.48383275423686,183.4887985087311
H1_SUS_PR3_M1_DAMP_P_IN1_DQ,0.0017445154874958608,0.030945922034163954,0.9186481961650871,60.0,0.0036589982079584756,0.017037142736248716,41,41,0.0,-0.009813227823289186,0.022374408882643193,636.2515669481294
H1_SQZ_FIBR_EOMRMS_OUT_DQ,0.0006351638799191538,0.006657055440779765,0.2588521542857295,60.0,0.0036138241165130066,0.01564258905401293,41,41,0.0,4.309793917023928e-05,0.0013902842165947871,0.016327395661761224
H1_ISI_BS_ST1_BLND_X_T240_CUR_IN1_DQ,0.0018850175627015864,0.02839612866774121,0.866349119500732,60.0,0.003563287368478898,0.008651698238652061,41,41,0.0,-8.13090427184002e-06,1361.8283047304697,1370.150527734306
H1_ISI_ETMX_ST2_BLND_RY_GS13_CUR_IN1_DQ,0.002643290357869685,0.03667412936514193,0.8942160913065964,180.0,0.0035432682733369174,0.016401739768763253,41,41,0.0,0.009969722166424088,4.9503630964387035,5.376041065717009
H1_SUS_PR2_M2_WIT_L_DQ,0.0015843089714562642,0.02855448476345883,0.8808727169986211,60.0,0.0035293752988394397,0.015218216632769404,41,41,0.0,-0.0004223808090956521,0.00405063135525278,2.538991265029395
H1_SUS_FC1_M1_DAMP_R_IN1_DQ,0.0010998587840401963,0.017959746606377197,0.6576057794420829,60.0,0.0035136213157283616,0.015770261510765198,41,41,0.0,-0.001279126272439547,0.017747654391608948,29.169704114365917
H1_SUS_IM3_M1_DAMP_L_IN1_DQ,0.0017536997504346468,0.033981310327740065,0.9542069724720394,60.0,0.0034384831971184127,0.015197003301322912,41,41,0.0,-4.3229935611586465e-05,0.001798609161234657,15.500666722448608
H1_PEM_CS_MIC_EBAY_RACKS_DQ,0.0005185494604533827,0.0026472513481065893,0.099779471582121,120.0,0.0034188725317102634,0.015550697066668177,41,41,0.0,-0.00040174381899256043,436.97672255873204,437.0859230682883
H1_ASC_AS_B_DC_NSUM_OUT_DQ,0.0027290468826327453,0.02615702321040057,0.5807742677747528,32.0,0.0034060813761593867,0.005987305999278585,41,41,0.0,0.0005386667347555579,175.97080946852327,65718.2126388071
H1_SUS_ZM3_M1_DAMP_L_IN1_DQ,0.0006256782053738187,0.004924946537223152,0.20763586277940715,30.0,0.0033751504190343323,0.004238159097639581,41,41,0.0,-7.805192987686419e-05,0.002252451678482393,43.81383393092597
H1_SUS_IM3_M1_DAMP_P_IN1_DQ,0.0017803329501527158,0.03402363753220998,0.9546415680949807,60.0,0.003297818269564192,0.014279070432041376,41,41,0.0,-0.0004211642345345717,0.0597352462286836,122.08072597902881
H1_SUS_MC1_M3_WIT_L_DQ,0.0017648433752310477,0.03317230988979591,0.9451135387683177,60.0,0.0032677327836189984,0.01517969996720355,41,41,0.0,-0.00012037901574441,0.005522958957859034,18.58684176751481
H1_PEM_EY_MAG_VEA_FLOOR_X_DQ,0.0038779383436290758,0.05129428439619122,0.9929408935145825,60.0,0.0032446388558209807,0.012794195586269297,41,41,0.0,7.095176302290471e-06,303.6706190479083,3167.61978873995
H1_ISI_ITMX_ST2_BLND_Y_GS13_CUR_IN1_DQ,0.0032256427029394865,0.04267223059090708,0.9574214521025323,180.0,0.0031991211690869776,0.01078554379939272,41,41,0.0,-8.89976967803096e-05,1.3450742628629184,2.0313832086555537
H1_PSL_ISS_SECONDLOOP_QPD_YAW_OUT_DQ,0.002442838281275163,0.03689109014761188,0.9347058011581076,180.0,0.003193339139817974,0.004088959471573243,41,41,0.0,-0.00015672071795002422,0.0018962368626283235,0.5926490542741624
H1_ASC_X_TR_B_PIT_OUT_DQ,0.0025794381663079126,0.03794118445619541,0.8751383738798351,60.0,0.0031723961671848554,0.014689527291320129,41,41,0.0,6.28478979947664e-05,0.0028806108965652483,0.0028849798304404896
H1_SUS_MC1_M3_WIT_P_DQ,0.001689761325991394,0.03297154676637924,0.9432497565692322,60.0,0.0031699017041855447,0.014690457551832391,41,41,0.0,0.0007502786050453017,0.052393814694097575,316.476414250732
H1_SUS_IM3_M1_DAMP_Y_IN1_DQ,0.001729688309100136,0.03401266271789605,0.9555749566768139,60.0,0.003162379584294894,0.014471108208729226,41,41,0.0,0.00032936276939346293,0.04282856576370726,1588.5117600416397
H1_ISI_BS_ST2_BLND_RX_GS13_CUR_IN1_DQ,0.003647328520746633,0.03884063714454302,0.9569167301939753,180.0,0.0031521111792324062,0.008418410448509588,41,41,0.0,2.1841503135844466e-05,1.2965487500341268,9.307973974751704
H1_HPI_ETMY_BLND_L4C_RY_IN1_DQ,0.0005640096201018828,0.0034094711647286342,0.08785003222149222,120.0,0.0031283601223004312,0.013686827033732158,41,41,0.0,0.00079554108989923,176.84947454897346,177.01029717781446
H1_ASC_REFL_B_RF9_Q_PIT_OUT_DQ,0.0006991630099841332,0.005201562201593285,0.18979827636080648,20.0,0.0030676024065680618,0.004251229626166363,41,41,0.0,-0.00019732898353193136,411.8089764054048,1076.538233331596
H1_ASC_AS_B_RF36_I_PIT_OUT_DQ,0.003159340370386122,0.03961889099293325,0.933975251768122,60.0,0.003057102590597292,0.0041450808654675,41,41,0.0,4.7692583936222215e-05,2733.9141380739256,53736.2941474182
H1_PEM_EX_SEIS_VEA_FLOOR_Z_DQ,0.0005485032437031952,0.0033013483160263977,0.08803795468739106,120.0,0.003050109387215822,0.013741971748809041,41,41,0.0,0.0025963584226094843,143.9159449276065,1052.1403436707824
H1_SUS_PR3_M1_DAMP_R_IN1_DQ,0.00140817816228861,0.02678769683968398,0.8566028704247856,60.0,0.0029912237021414738,0.013122766718835622,41,41,0.0,0.00045100664617779557,0.020747733725264866,426.8371688753112
H1_PEM_EX_EFM_BSC9_ETMX_X_OUT_DQ,0.004005245435366562,0.050966968156814896,0.9926495491014643,60.0,0.002855161505918755,0.012901212551212375,41,41,0.0,0.01004199366670742,1.993457549924496,62.31934287506902
H1_LSC_MOD_RF45_AM_CTRL_OUT_DQ,0.0044352144500735815,0.05347359983907102,0.9862192268927343,60.0,0.0028199878523237623,0.01168881027029246,41,41,0.0,-2.36420980096911e-05,0.0007348287306589435,3.701316180453892
H1_SUS_ITMY_L1_WIT_L_DQ,0.0015674685721094007,0.029856914050776378,0.9023208357863969,60.0,0.0027642930085018135,0.012465405259703063,41,41,0.0,6.197342770043056e-05,0.0038775232889973065,19.280747485686
H1_PSL_ILS_HV_MON_OUT_DQ,0.0036407202856485253,0.05070396723513508,0.9884528673082386,60.0,0.0027155541901638675,0.011844310347321963,41,41,0.0,-6.120515803998245e-06,2.1451733252353904e-05,0.27280916125266597
H1_PEM_CS_LOWFMIC_LVEA_VERTEX_DQ,0.001855762019350437,0.036895761526855544,0.9853238411717368,60.0,0.002694324560921364,0.00571545150351799,41,41,0.0,-0.0012360258859024189,0.08451943191298837,0.7851017461942128
H1_PEM_MX_SEIS_VEA_FLOOR_Z_DQ,0.0005148680924894818,0.0029674020254643906,0.07850045439500812,120.0,0.002692288128212443,0.01217972675602264,41,41,0.0,0.0034923028173720464,3.3873035468129604,54.477187097428114
H1_PEM_VAULT_SEIS_1030X195Y_STS2_Z_DQ,0.00046384331734131726,0.002634327492145717,0.07918796806539213,120.0,0.0025377990242772775,0.012221347649521978,41,41,0.0,0.0001298898709603111,194.77219097143163,1388.9830632606056
H1_SUS_FC2_M1_DAMP_V_IN1_DQ,0.0009980158664277922,0.01720253296886115,0.6323982549984496,60.0,0.002412651178644757,0.011162122670339232,41,41,0.0,8.967657022421709e-06,0.011049423368686523,448.117197799797
H1_PEM_EY_SEIS_VEA_FLOOR_X_DQ,0.000765312165804599,0.010499948836722024,0.427102781054694,60.0,0.002350067639260513,0.010151281192811168,41,41,0.0,-0.0017892774701796926,52.70546014398827,453.8189111539308
H1_ISI_ETMX_ST2_BLND_RX_GS13_CUR_IN1_DQ,0.0026465858574467927,0.0386198847675564,0.9536001470818928,180.0,0.0023325579133168157,0.010569069506734537,41,41,0.0,0.009246743708800534,4.29381540171233,4.480238572839298
H1_ISI_ITMY_ST1_BLND_X_T240_CUR_IN1_DQ,0.002324875587234246,0.038463744604494865,0.9871787638907595,60.0,0.002264094022579209,0.006578344744475512,41,41,0.0,2.3085250491048747e-06,1574.383427115011,1603.390013501804
H1_ASC_Y_TR_B_YAW_OUT_DQ,0.002000474451292519,0.029578181607718343,0.7608458843238719,180.0,0.0022433041192373663,0.009871188570679255,41,41,0.0,0.0004257029271507862,0.0029552930780364236,0.003007826727344462
H1_PEM_CS_RADIO_LVEA_NARROWBAND_1_DQ,0.0027186716147665872,0.04160466479748628,0.9343181748283336,180.0,0.002190588175909123,0.009900473978014475,41,41,0.0,0.00015664977714531934,0.7889052360687261,26.22014702187286
H1_ASC_DHARD_Y_OUT_DQ,0.005255443441718237,0.038599296953398386,0.582235602624144,9.5,0.00217061934735748,0.0033058731702688103,41,41,0.0,0.0066861513698442164,174.3444494441889,174.34524055399493
H1_ISI_HAM8_BLND_GS13RZ_IN1_DQ,0.003352202324218479,0.044688301816443315,0.9923716836304742,60.0,0.002142043479225721,0.009400088363066592,41,41,0.0,0.00012477229972852397,1.3131279727922556,1.3548874389649106
H1_ASC_Y_TR_A_PIT_OUT_DQ,0.001437883143866137,0.019836090749845218,0.5961988033378444,60.0,0.0021005148308658687,0.009218797763250504,41,41,0.0,0.0003545377065659466,0.0026249286266336685,0.27395751946211694
H1_ISI_BS_ST2_BLND_RY_GS13_CUR_IN1_DQ,0.003227955851543959,0.0363568128315704,0.9573294213890093,180.0,0.002054299721087806,0.0031897385622216214,41,41,0.0,0.0008074135908923353,1.3595202899230434,8.605406313688484
H1_SQZ_OPO_TRANS_LF_OUT_DQ,0.000548988348268682,0.003574221981048811,0.12434607454000027,60.0,0.0019986518822847628,0.008652299253755855,41,41,0.0,-0.00016259661727282111,0.0013567590144825763,80.56330946038852
H1_ASC_AS_A_RF72_Q_SUM_OUT_DQ,0.004476698997477608,0.0532683412107145,0.9886425558491573,60.0,0.0019612951701233465,0.008795124622184639,41,41,0.0,-0.00016921359979227746,0.7369186351440505,199.46148220168857
H1_PEM_EY_SEIS_VEA_FLOOR_Z_DQ,0.0003826273459379615,0.0013557556330708856,0.05485417584756768,120.0,0.0019488673932022773,0.008534866567985997,41,41,0.0,-0.0002468426460637274,49.4961913467335,51.18633311977774
H1_ISI_ITMX_ST2_BLND_X_GS13_CUR_IN1_DQ,0.0022140254831464704,0.034473368947014985,0.9566948688224071,180.0,0.0019222907725560889,0.005098520175276846,41,41,0.0,-0.0001481832993545441,0.908212317214856,3.7517403362563178
H1_SUS_FC2_M1_DAMP_L_IN1_DQ,0.0009551518244494877,0.016004366424753346,0.6006693272690901,60.0,0.0018988225447825959,0.008766013159669555,41,41,0.0,2.4255141028182826e-05,0.15886574863897948,348.77267006409744
H1_IMC_IM4_TRANS_SUM_OUT_DQ,0.0034403551982608665,0.05058987657410861,0.9903848575752391,60.0,0.0018251810634122903,0.004266441257559333,41,41,0.0,4.220576456320759e-05,0.001011891694979569,12.454776353919476
H1_ISI_ITMY_ST2_BLND_Y_GS13_CUR_IN1_DQ,0.002766841104763947,0.03799628353943137,0.9319149300475529,180.0,0.001803033215559153,0.007812945436990928,41,41,0.0,0.00011157649573657313,0.9788989083017056,1.3816979782422008
H1_ASC_DSOFT_Y_OUT_DQ,0.0007062983336112872,0.007422627139207748,0.2842738945084419,60.0,0.0017305323511589688,0.007239375357055344,41,41,0.0,-3.292128929538937e-05,18.462145241266192,18.462145754088304
H1_SUS_ITMX_L2_WIT_P_DQ,0.0012663377713945576,0.024028640622396277,0.8084435572559951,60.0,0.0017163396385996986,0.002670106608681584,41,41,0.0,0.0006173388066025723,0.02547416894918727,734.4093632254423
H1_SUS_IM1_M1_DAMP_L_IN1_DQ,0.0013090475343303454,0.023576111126107843,0.8007980216674898,60.0,0.0017001194582141352,0.007341661308271696,41,41,0.0,4.921765639965404e-05,0.0024297292524987106,55.15332163830643
H1_ISI_ITMY_ST2_BLND_RY_GS13_CUR_IN1_DQ,0.0032080402116561584,0.044677200896501734,0.9292400940701125,180.0,0.0016797757858519292,0.0065845216637394855,41,41,0.0,7.291068203841456e-05,0.5029399975126141,5.740705926841019
